Likelihood | Class | Feature
0.584962500721156 | 0 | that might be
0.584962500721156 | 0 | app is in
0.584962500721156 | 0 | an app failed
0.584962500721156 | 0 | the size of
0.584962500721156 | 0 | size of the
0.584962500721156 | 0 | where it was
0.584962500721156 | 0 | at the time
0.584962500721156 | 0 | users and developers
0.584962500721156 | 0 | be used with
0.584962500721156 | 0 | not NOT_showing NOT_the
0.584962500721156 | 0 | on a desktop
0.584962500721156 | 0 | is not NOT_currently
0.584962500721156 | 0 | the resized photo
0.584962500721156 | 0 | resized photo from
0.584962500721156 | 0 | photo from the
0.584962500721156 | 0 | be available for
0.584962500721156 | 0 | files that are
0.584962500721156 | 0 | that when i
0.584962500721156 | 0 | to choose what
0.584962500721156 | 0 | screen is locked
0.584962500721156 | 0 | right now it
0.584962500721156 | 0 | you use the
0.584962500721156 | 0 | outside of the
0.584962500721156 | 0 | file and then
0.584962500721156 | 0 | all the apis
0.584962500721156 | 0 | as fast as
0.584962500721156 | 0 | and do something
0.584962500721156 | 0 | when a user
0.584962500721156 | 0 | just a simple
0.584962500721156 | 0 | with android and
0.584962500721156 | 0 | portion of the
0.584962500721156 | 0 | apps from the
0.584962500721156 | 0 | so if i
0.584962500721156 | 0 | that will be
0.584962500721156 | 0 | don't have a
0.584962500721156 | 0 | done in the
0.584962500721156 | 0 | is possible on
0.584962500721156 | 0 | to communicate with
0.584962500721156 | 0 | we can get
0.584962500721156 | 0 | can get the
0.584962500721156 | 0 | so i need
0.584962500721156 | 0 | it be possible
0.584962500721156 | 0 | app and the
0.584962500721156 | 0 | on my desktop
0.584962500721156 | 0 | to open the
0.584962500721156 | 0 | if the screen
0.584962500721156 | 0 | i can only
0.584962500721156 | 0 | the e mail
0.584962500721156 | 0 | from left to
0.584962500721156 | 0 | when a notification
0.584962500721156 | 0 | to right and
0.584962500721156 | 0 | to a new
0.584962500721156 | 0 | every time a
0.584962500721156 | 0 | looks at the
0.584962500721156 | 0 | app is currently
0.584962500721156 | 0 | do this with
0.584962500721156 | 0 | for developers and
0.584962500721156 | 0 | is visible in
0.584962500721156 | 0 | maybe with a
0.584962500721156 | 0 | when we have
0.584962500721156 | 0 | the top of
0.584962500721156 | 0 | ask the user
0.584962500721156 | 0 | in the web
0.584962500721156 | 0 | if we can
0.584962500721156 | 0 | app with the
0.584962500721156 | 0 | and it makes
0.584962500721156 | 0 | the user choose
0.584962500721156 | 0 | to log in
0.584962500721156 | 0 | i understand the
0.584962500721156 | 0 | on the map
0.584962500721156 | 0 | available to the
0.584962500721156 | 0 | that you can
0.584962500721156 | 0 | you can make
0.584962500721156 | 0 | which is very
0.584962500721156 | 0 | the app can
0.584962500721156 | 0 | i can do
0.584962500721156 | 0 | need to use
0.584962500721156 | 0 | that a user
0.584962500721156 | 0 | version of windows
0.584962500721156 | 0 | a great idea
0.584962500721156 | 0 | able to support
0.584962500721156 | 0 | are going to
0.584962500721156 | 0 | that are not
0.584962500721156 | 0 | up the phone
0.584962500721156 | 0 | in the market
0.584962500721156 | 0 | we can have
0.584962500721156 | 0 | to stay on
0.584962500721156 | 0 | in the built
0.584962500721156 | 0 | to support this
0.584962500721156 | 0 | can use the
0.584962500721156 | 0 | ability to upload
0.584962500721156 | 0 | on the desktop
0.584962500721156 | 0 | in background and
0.584962500721156 | 0 | NOT_we NOT_need NOT_to
0.584962500721156 | 0 | to work in
0.584962500721156 | 0 | on the side
0.584962500721156 | 0 | a text message
0.584962500721156 | 0 | to the text
0.584962500721156 | 0 | fix this issue
0.584962500721156 | 0 | like in the
0.584962500721156 | 0 | the marketplace and
0.584962500721156 | 0 | i sincerely hope
0.584962500721156 | 0 | to turn it
0.584962500721156 | 0 | can only use
0.584962500721156 | 0 | a bar code
0.584962500721156 | 0 | information about the
0.584962500721156 | 0 | to see my
0.584962500721156 | 0 | to download the
0.584962500721156 | 0 | for windows mobile
0.584962500721156 | 0 | for example the
0.584962500721156 | 0 | the call history
0.584962500721156 | 0 | on my phone
0.584962500721156 | 0 | very useful for
0.584962500721156 | 0 | could be called
0.584962500721156 | 0 | primary or secondary
0.584962500721156 | 0 | them to the
0.584962500721156 | 0 | of the current
0.584962500721156 | 0 | is a privacy
0.584962500721156 | 0 | in the list
0.584962500721156 | 0 | keep track of
0.584962500721156 | 0 | connected to a
0.584962500721156 | 0 | the type of
0.584962500721156 | 0 | to push it
0.584962500721156 | 0 | that are already
0.584962500721156 | 0 | i open a
0.584962500721156 | 0 | to submit apps
0.584962500721156 | 0 | if you need
0.584962500721156 | 0 | of the phone
0.584962500721156 | 0 | it is just
0.584962500721156 | 0 | NOT_at NOT_the NOT_moment
0.584962500721156 | 0 | to jump to
0.584962500721156 | 0 | jump to the
0.584962500721156 | 0 | be part of
0.584962500721156 | 0 | to support it
0.584962500721156 | 0 | update the app
0.584962500721156 | 0 | soft search button
0.584962500721156 | 0 | function in the
0.584962500721156 | 0 | but if we
0.584962500721156 | 0 | for apps that
0.584962500721156 | 0 | was possible to
0.584962500721156 | 0 | show up in
0.584962500721156 | 0 | to create app
0.584962500721156 | 0 | create app packages
0.584962500721156 | 0 | am unable to
0.584962500721156 | 0 | the submission process
0.584962500721156 | 0 | a great way
0.584962500721156 | 0 | great way to
0.584962500721156 | 0 | ability to set
0.584962500721156 | 0 | in terms of
0.584962500721156 | 0 | i know there
0.584962500721156 | 0 | NOT_way NOT_to NOT_do
0.584962500721156 | 0 | i think the
0.584962500721156 | 0 | with the app
0.584962500721156 | 0 | latest version of
0.584962500721156 | 0 | in the uwp
0.584962500721156 | 0 | with the store
0.584962500721156 | 0 | app can be
0.584962500721156 | 0 | be found by
0.584962500721156 | 0 | is that the
0.584962500721156 | 0 | even if the
0.584962500721156 | 0 | use case two
0.584962500721156 | 0 | have not NOT_been
0.584962500721156 | 0 | in full screen
0.584962500721156 | 0 | the store as
0.584962500721156 | 0 | is to provide
0.584962500721156 | 0 | a word in
0.584962500721156 | 0 | would show up
0.584962500721156 | 0 | in xaml and
0.584962500721156 | 0 | to be implemented
0.584962500721156 | 0 | there would be
0.584962500721156 | 0 | center app on
0.584962500721156 | 0 | app is closed
0.584962500721156 | 0 | to be an
0.584962500721156 | 0 | in windows uwp
0.584962500721156 | 0 | it at least
0.584962500721156 | 0 | silverlight app to
0.584962500721156 | 0 | go to my
0.584962500721156 | 0 | the first time
0.584962500721156 | 0 | to fix the
0.584962500721156 | 0 | in the dev
0.584962500721156 | 0 | it should work
0.584962500721156 | 0 | windows dev center
0.584962500721156 | 0 | is also a
0.584962500721156 | 0 | easy to implement
0.584962500721156 | 0 | used as a
0.584962500721156 | 0 | in windows store
0.584962500721156 | 0 | you have any
0.584962500721156 | 0 | as there is
0.584962500721156 | 0 | i can set
0.584962500721156 | 0 | be used on
0.584962500721156 | 0 | NOT_have NOT_the NOT_ability
0.584962500721156 | 0 | windows mobile emulator
0.584962500721156 | 0 | here https github
0.584962500721156 | 0 | in the mobile
0.584962500721156 | 0 | the case of
0.584962500721156 | 0 | some sort of
0.584962500721156 | 0 | the task bar
0.584962500721156 | 0 | content in the
0.584962500721156 | 0 | full screen mode
0.584962500721156 | 0 | if all variations
0.584962500721156 | 0 | all variations could
0.584962500721156 | 0 | have no NOT_idea
0.584962500721156 | 0 | i know it
0.584962500721156 | 0 | would gladly pay
0.584962500721156 | 0 | now that the
0.584962500721156 | 0 | i couldn't find
0.584962500721156 | 0 | is an option
0.584962500721156 | 0 | in feedly and
0.584962500721156 | 0 | store apps details
0.584962500721156 | 0 | use the native
0.584962500721156 | 0 | with google reader
0.584962500721156 | 0 | to my youtube
0.584962500721156 | 0 | option to add
0.584962500721156 | 0 | i want it
0.584962500721156 | 0 | in a web
0.584962500721156 | 0 | a new tab
0.584962500721156 | 0 | it as read
0.584962500721156 | 0 | to know what
0.584962500721156 | 0 | errors in the
0.584962500721156 | 0 | this is useful
0.584962500721156 | 0 | i can add
0.584962500721156 | 0 | this is something
0.584962500721156 | 0 | this case a
0.584962500721156 | 0 | not NOT_going NOT_to
0.584962500721156 | 0 | to the main
0.584962500721156 | 0 | looking for a
0.584962500721156 | 0 | but there's no
0.584962500721156 | 0 | the site to
0.584962500721156 | 0 | go into the
0.584962500721156 | 0 | share it via
0.584962500721156 | 0 | it via email
0.584962500721156 | 0 | supposed to be
0.584962500721156 | 0 | to share the
0.584962500721156 | 0 | but we have
0.584962500721156 | 0 | to track the
0.584962500721156 | 0 | is no NOT_good
0.584962500721156 | 0 | files in the
0.584962500721156 | 0 | a capability that
0.584962500721156 | 0 | to use their
0.584962500721156 | 0 | me to have
0.584962500721156 | 0 | the app when
0.584962500721156 | 0 | NOT_displayed NOT_in NOT_the
0.584962500721156 | 0 | you can create
0.584962500721156 | 0 | the fm radio
0.584962500721156 | 0 | be a lot
0.584962500721156 | 0 | a set of
0.584962500721156 | 0 | com microsoft windows
0.584962500721156 | 0 | in our uwp
0.584962500721156 | 0 | x bind to
0.584962500721156 | 0 | uwp apps can
0.584962500721156 | 0 | is that when
0.584962500721156 | 0 | vsto add in
0.584962500721156 | 0 | in a desktop
0.584962500721156 | 0 | to define the
0.584962500721156 | 0 | used for the
0.584962500721156 | 0 | the backrequested event
0.584962500721156 | 0 | a uwp application
0.584962500721156 | 0 | aware of the
0.584962500721156 | 0 | to a property
0.584962500721156 | 0 | is not NOT_really
0.584962500721156 | 0 | project rome and
0.584962500721156 | 0 | first instead of
0.584962500721156 | 0 | today in wpf
0.584962500721156 | 0 | our desktop app
0.5305147166987801 | 1 | it will be
0.5145731728297583 | 1 | be possible to
0.48542682717024194 | 1 | so you can
0.48542682717024194 | 1 | there was a
0.48542682717024194 | 1 | that can be
0.48542682717024194 | 1 | would be to
0.4854268271702415 | 0 | the lock screen
0.4854268271702415 | 0 | when the phone
0.4854268271702415 | 0 | in the future
0.4150374992788437 | 0 | i have no
0.4150374992788437 | 0 | us library windowsphone
0.4150374992788437 | 0 | library windowsphone develop
0.4150374992788437 | 0 | be used to
0.4150374992788437 | 0 | to add an
0.4150374992788437 | 0 | the same for
0.4150374992788437 | 0 | this with the
0.4150374992788437 | 0 | able to set
0.4150374992788437 | 0 | install the app
0.4150374992788437 | 0 | a new version
0.4150374992788437 | 0 | where you have
0.4150374992788437 | 0 | to select a
0.4150374992788437 | 0 | have an app
0.4150374992788437 | 0 | side of the
0.4150374992788437 | 0 | if the app
0.4150374992788437 | 0 | developers to use
0.4150374992788437 | 0 | be used for
0.4150374992788437 | 0 | have a similar
0.4150374992788437 | 0 | on the app
0.4150374992788437 | 0 | to close the
0.4150374992788437 | 0 | as long as
0.4150374992788437 | 0 | to do some
0.4150374992788437 | 0 | would be able
0.4150374992788437 | 0 | the screen and
0.4150374992788437 | 0 | it from the
0.4150374992788437 | 0 | near the top
0.4150374992788437 | 0 | to click on
0.4150374992788437 | 0 | a control that
0.4150374992788437 | 0 | for the title
0.4150374992788437 | 0 | to the phone
0.4150374992788437 | 0 | to listen to
0.4150374992788437 | 0 | i like the
0.4150374992788437 | 0 | instead of the
0.4150374992788437 | 0 | in the emulator
0.4150374992788437 | 0 | a background task
0.4150374992788437 | 0 | want to use
0.4150374992788437 | 0 | do you think
0.4150374992788437 | 0 | that when you
0.4150374992788437 | 0 | the bottom of
0.4150374992788437 | 0 | bottom of the
0.4150374992788437 | 0 | added to the
0.4150374992788437 | 0 | have the ability
0.4150374992788437 | 0 | this is for
0.4150374992788437 | 0 | easy to use
0.4150374992788437 | 0 | to access the
0.4150374992788437 | 0 | the app on
0.4150374992788437 | 0 | it to be
0.4150374992788437 | 0 | save to pocket
0.4150374992788437 | 0 | link to the
0.4150374992788437 | 0 | the create date
0.41503749927884365 | 1 | from the dev
0.41503749927884365 | 1 | if you ever
0.41503749927884365 | 1 | i think we
0.41503749927884365 | 1 | be a good
0.41503749927884365 | 1 | a good idea
0.41503749927884365 | 1 | will be very
0.41503749927884365 | 1 | i need a
0.41503749927884365 | 1 | a possibility to
0.41503749927884365 | 1 | in my app
0.41503749927884365 | 1 | an api for
0.41503749927884365 | 1 | would it be
0.41503749927884365 | 1 | in the marketplace
0.41503749927884365 | 1 | in the wp
0.41503749927884365 | 1 | let the user
0.41503749927884365 | 1 | get access to
0.41503749927884365 | 1 | similar to how
0.41503749927884365 | 1 | a new property
0.41503749927884365 | 1 | be useful for
0.41503749927884365 | 1 | in the api
0.41503749927884365 | 1 | a button to
0.41503749927884365 | 1 | to be fixed
0.41503749927884365 | 1 | of the window
0.41503749927884365 | 1 | the google reader
0.37851162325373017 | 0 | for windows phone
0.3785116232537295 | 1 | it should be
0.3479233034203071 | 0 | in the app
0.3219280948873626 | 0 | to be added
0.3219280948873626 | 0 | are able to
0.3219280948873626 | 0 | that the user
0.3219280948873626 | 0 | in my opinion
0.3219280948873626 | 0 | i think that
0.3219280948873626 | 0 | allow the user
0.3219280948873626 | 0 | to add new
0.3219280948873626 | 0 | as part of
0.3219280948873626 | 0 | a link to
0.3219280948873625 | 1 | to the windows
0.3219280948873625 | 1 | are a lot
0.3219280948873625 | 1 | want to see
0.3219280948873625 | 1 | this could be
0.3219280948873625 | 1 | if i have
0.2630344058337938 | 0 | that could be
0.2630344058337938 | 0 | would be much
0.2630344058337938 | 0 | there are a
0.2630344058337938 | 0 | should be possible
0.2630344058337938 | 0 | the built in
0.2630344058337938 | 0 | the app store
0.2630344058337938 | 0 | to search for
0.2630344058337936 | 1 | to change the
0.2630344058337936 | 1 | a list of
0.2630344058337936 | 1 | to be used
0.2630344058337936 | 1 | the same way
0.22239242133644782 | 1 | in the same
0.22239242133644782 | 1 | it could be
0.22239242133644782 | 1 | it can be
0.22239242133644782 | 1 | in addition to
0.22239242133644782 | 1 | so i can
0.22239242133644774 | 0 | the dev center
0.22239242133644774 | 0 | this should be
0.22239242133644774 | 0 | to get the
0.19264507794239583 | 0 | the phone is
0.16992500144231246 | 1 | as it is
0.16992500144231246 | 1 | allow developers to
0.16992500144231237 | 0 | to the store
0.16992500144231237 | 0 | on the phone
0.15200309344504978 | 1 | the option to
0.12553088208385882 | 1 | it possible to
0.12553088208385882 | 0 | access to the
0.06140054466414308 | 1 | a way to
0.04730571477835682 | 0 | the ability to
0.0 | 0 | example if you
0.0 | 0 | ru language code
0.0 | 0 | currently if you
0.0 | 0 | be in a
0.0 | 0 | or you can
0.0 | 0 | the engineering team
0.0 | 0 | a workaround for
0.0 | 0 | i always use
0.0 | 0 | issue with the
0.0 | 0 | not NOT_have NOT_to
0.0 | 0 | the same app
0.0 | 0 | in the field
0.0 | 0 | have access to
0.0 | 0 | and have the
0.0 | 0 | to put it
0.0 | 0 | put it on
0.0 | 0 | i think this
0.0 | 0 | my tax plan
0.0 | 0 | change the country
0.0 | 0 | we were able
0.0 | 0 | without having to
0.0 | 0 | having to enter
0.0 | 0 | to enter the
0.0 | 0 | able to switch
0.0 | 0 | of windows phone
0.0 | 0 | while i was
0.0 | 0 | if you would
0.0 | 0 | the application is
0.0 | 0 | the lockscreen text
0.0 | 0 | and or you
0.0 | 0 | com forums dev
0.0 | 0 | forums dev platform
0.0 | 0 | dev platform suggestions
0.0 | 0 | that i can
0.0 | 0 | able to view
0.0 | 0 | for phone call
0.0 | 0 | better to have
0.0 | 0 | able to be
0.0 | 0 | hub message for
0.0 | 0 | and use it
0.0 | 0 | and panorama controls
0.0 | 0 | to enable disable
0.0 | 0 | with a specific
0.0 | 0 | please provide the
0.0 | 0 | already in the
0.0 | 0 | i feel that
0.0 | 0 | but for the
0.0 | 0 | the time being
0.0 | 0 | a way of
0.0 | 0 | a bug and
0.0 | 0 | if you are
0.0 | 0 | it is in
0.0 | 0 | is in the
0.0 | 0 | with the two
0.0 | 0 | the two stores
0.0 | 0 | two stores combining
0.0 | 0 | can we bring
0.0 | 0 | make it easier
0.0 | 0 | could be done
0.0 | 0 | for all developers
0.0 | 0 | a sample project
0.0 | 0 | in windows app
0.0 | 0 | we are able
0.0 | 0 | to set the
0.0 | 0 | NOT_apps NOT_in NOT_windows
0.0 | 0 | click on app
0.0 | 0 | my app is
0.0 | 0 | when users click
0.0 | 0 | able to send
0.0 | 0 | and not NOT_only
0.0 | 0 | is allowed to
0.0 | 0 | pixelwidth and pixelheight
0.0 | 0 | the data is
0.0 | 0 | the same screen
0.0 | 0 | you can limit
0.0 | 0 | the screen size
0.0 | 0 | apps as well
0.0 | 0 | become even more
0.0 | 0 | provide a way
0.0 | 0 | to get list
0.0 | 0 | get list of
0.0 | 0 | list of installed
0.0 | 0 | applications on the
0.0 | 0 | to see all
0.0 | 0 | were able to
0.0 | 0 | be added in
0.0 | 0 | it is still
0.0 | 0 | in the background
0.0 | 0 | to catch up
0.0 | 0 | more convenient to
0.0 | 0 | than the tap
0.0 | 0 | an app for
0.0 | 0 | that the app
0.0 | 0 | already on the
0.0 | 0 | app to an
0.0 | 0 | of the user's
0.0 | 0 | and then the
0.0 | 0 | would result in
0.0 | 0 | a better experience
0.0 | 0 | better experience for
0.0 | 0 | that would be
0.0 | 0 | by the phone
0.0 | 0 | you dont have
0.0 | 0 | you can find
0.0 | 0 | can find it
0.0 | 0 | be awesome if
0.0 | 0 | for each of
0.0 | 0 | need to have
0.0 | 0 | for the accounts
0.0 | 0 | the native one
0.0 | 0 | to install these
0.0 | 0 | search in the
0.0 | 0 | use it in
0.0 | 0 | not NOT_found NOT_in
0.0 | 0 | possibility to use
0.0 | 0 | a payment method
0.0 | 0 | ability to write
0.0 | 0 | since umdf usb
0.0 | 0 | umdf usb drivers
0.0 | 0 | usb drivers are
0.0 | 0 | drivers are absolutely
0.0 | 0 | are absolutely safe
0.0 | 0 | absolutely safe from
0.0 | 0 | safe from harming
0.0 | 0 | or have a
0.0 | 0 | of at least
0.0 | 0 | and if i
0.0 | 0 | to access my
0.0 | 0 | a developer would
0.0 | 0 | by being able
0.0 | 0 | as a single
0.0 | 0 | a zip file
0.0 | 0 | xml file and
0.0 | 0 | us to write
0.0 | 0 | can be a
0.0 | 0 | be a background
0.0 | 0 | add or remove
0.0 | 0 | in an app
0.0 | 0 | the height of
0.0 | 0 | to the content
0.0 | 0 | it should have
0.0 | 0 | should have been
0.0 | 0 | able to read
0.0 | 0 | the means to
0.0 | 0 | our apps to
0.0 | 0 | apps can be
0.0 | 0 | can be done
0.0 | 0 | i understand why
0.0 | 0 | why this might
0.0 | 0 | to transfer an
0.0 | 0 | transfer an app
0.0 | 0 | are removed from
0.0 | 0 | having to manually
0.0 | 0 | in and out
0.0 | 0 | and out of
0.0 | 0 | out of the
0.0 | 0 | the app manifest
0.0 | 0 | make windows phone
0.0 | 0 | windows phone more
0.0 | 0 | to developers will
0.0 | 0 | notes on the
0.0 | 0 | the time of
0.0 | 0 | the text into
0.0 | 0 | text into the
0.0 | 0 | all this is
0.0 | 0 | of a simple
0.0 | 0 | be the one
0.0 | 0 | for users and
0.0 | 0 | such as the
0.0 | 0 | can add the
0.0 | 0 | to develop apps
0.0 | 0 | items to be
0.0 | 0 | a quick menu
0.0 | 0 | should be triggered
0.0 | 0 | i thought it
0.0 | 0 | as an app
0.0 | 0 | to go in
0.0 | 0 | NOT_would NOT_be NOT_great
0.0 | 0 | to add phone
0.0 | 0 | it via data
0.0 | 0 | to the cloud
0.0 | 0 | the image in
0.0 | 0 | the phone and
0.0 | 0 | then it would
0.0 | 0 | can be given
0.0 | 0 | be given to
0.0 | 0 | add the possibility
0.0 | 0 | located in the
0.0 | 0 | the folders in
0.0 | 0 | search results for
0.0 | 0 | results for a
0.0 | 0 | allows us to
0.0 | 0 | you get to
0.0 | 0 | if the reminder
0.0 | 0 | the reminder alarm
0.0 | 0 | please consider this
0.0 | 0 | or in app
0.0 | 0 | to make this
0.0 | 0 | for example an
0.0 | 0 | in the calendar
0.0 | 0 | the calendar app
0.0 | 0 | is very difficult
0.0 | 0 | for developers to
0.0 | 0 | use that in
0.0 | 0 | we can open
0.0 | 0 | to have more
0.0 | 0 | if there were
0.0 | 0 | would expand to
0.0 | 0 | allow for the
0.0 | 0 | allow for more
0.0 | 0 | for more than
0.0 | 0 | one at the
0.0 | 0 | that they want
0.0 | 0 | want to install
0.0 | 0 | on par with
0.0 | 0 | available in the
0.0 | 0 | on desktop and
0.0 | 0 | also would be
0.0 | 0 | features such as
0.0 | 0 | of applications that
0.0 | 0 | value for the
0.0 | 0 | when in a
0.0 | 0 | would allow me
0.0 | 0 | are needed to
0.0 | 0 | so we need
0.0 | 0 | to enable the
0.0 | 0 | user scrolls down
0.0 | 0 | android and iphone
0.0 | 0 | app on windows
0.0 | 0 | take up a
0.0 | 0 | up a large
0.0 | 0 | to download an
0.0 | 0 | of the sdk
0.0 | 0 | the installation of
0.0 | 0 | ability to filter
0.0 | 0 | launch the calendar
0.0 | 0 | for a specific
0.0 | 0 | video or audio
0.0 | 0 | stored on the
0.0 | 0 | with the built
0.0 | 0 | all file types
0.0 | 0 | support in windows
0.0 | 0 | app and therefore
0.0 | 0 | the values of
0.0 | 0 | when app is
0.0 | 0 | so what i
0.0 | 0 | then user can
0.0 | 0 | can decide to
0.0 | 0 | able to close
0.0 | 0 | some of these
0.0 | 0 | data in the
0.0 | 0 | in the network
0.0 | 0 | like in a
0.0 | 0 | is disconnected from
0.0 | 0 | from time to
0.0 | 0 | time to time
0.0 | 0 | connect to a
0.0 | 0 | running on the
0.0 | 0 | button on the
0.0 | 0 | service on the
0.0 | 0 | is too much
0.0 | 0 | much of a
0.0 | 0 | long as it
0.0 | 0 | would be possible
0.0 | 0 | processing and data
0.0 | 0 | of a particular
0.0 | 0 | phone and the
0.0 | 0 | used in a
0.0 | 0 | phone is plugged
0.0 | 0 | is plugged in
0.0 | 0 | way to add
0.0 | 0 | for all the
0.0 | 0 | for their app
0.0 | 0 | for reading and
0.0 | 0 | reading and writing
0.0 | 0 | able to communicate
0.0 | 0 | if so then
0.0 | 0 | ratings and reviews
0.0 | 0 | so i am
0.0 | 0 | is to do
0.0 | 0 | a user can
0.0 | 0 | the idea is
0.0 | 0 | of the application
0.0 | 0 | phone number to
0.0 | 0 | over the phone
0.0 | 0 | that allows the
0.0 | 0 | android app to
0.0 | 0 | a developer to
0.0 | 0 | like to change
0.0 | 0 | to windows mobile
0.0 | 0 | to disable the
0.0 | 0 | the control and
0.0 | 0 | possible to disable
0.0 | 0 | NOT_the NOT_user NOT_to
0.0 | 0 | is unlocked and
0.0 | 0 | i can understand
0.0 | 0 | can understand that
0.0 | 0 | understand that tapping
0.0 | 0 | that tapping on
0.0 | 0 | tapping on the
0.0 | 0 | on the reminder
0.0 | 0 | the screen is
0.0 | 0 | the only options
0.0 | 0 | on the lock
0.0 | 0 | have a feature
0.0 | 0 | windows phone application
0.0 | 0 | the process of
0.0 | 0 | if that was
0.0 | 0 | see all our
0.0 | 0 | and one of
0.0 | 0 | from android and
0.0 | 0 | to tell you
0.0 | 0 | that it will
0.0 | 0 | time a user
0.0 | 0 | user looks at
0.0 | 0 | at the marketplace
0.0 | 0 | for each user
0.0 | 0 | each time the
0.0 | 0 | in app products
0.0 | 0 | way to remove
0.0 | 0 | have been disliked
0.0 | 0 | that shows a
0.0 | 0 | the user's details
0.0 | 0 | great if the
0.0 | 0 | especially since the
0.0 | 0 | hawaii ocr api
0.0 | 0 | through the whole
0.0 | 0 | to delete the
0.0 | 0 | the part of
0.0 | 0 | could be made
0.0 | 0 | phone is connected
0.0 | 0 | with a new
0.0 | 0 | languages supported by
0.0 | 0 | it would save
0.0 | 0 | would save us
0.0 | 0 | save us a
0.0 | 0 | us a lot
0.0 | 0 | an app developer
0.0 | 0 | the title text
0.0 | 0 | be updated to
0.0 | 0 | by default for
0.0 | 0 | making it a
0.0 | 0 | have an equivalent
0.0 | 0 | a user to
0.0 | 0 | can you get
0.0 | 0 | the user for
0.0 | 0 | in the form
0.0 | 0 | we can determine
0.0 | 0 | the time it
0.0 | 0 | it would take
0.0 | 0 | to check if
0.0 | 0 | want to have
0.0 | 0 | to wake me
0.0 | 0 | to repeat at
0.0 | 0 | would be beneficial
0.0 | 0 | be beneficial for
0.0 | 0 | at once and
0.0 | 0 | that has an
0.0 | 0 | maybe you should
0.0 | 0 | were you can
0.0 | 0 | can be able
0.0 | 0 | the status bar
0.0 | 0 | is that it
0.0 | 0 | better music player
0.0 | 0 | you can do
0.0 | 0 | and have it
0.0 | 0 | the ui and
0.0 | 0 | is if you
0.0 | 0 | space on the
0.0 | 0 | keyboard is nice
0.0 | 0 | on the keyboard
0.0 | 0 | NOT_would NOT_be NOT_nice
0.0 | 0 | i would appreciate
0.0 | 0 | this to be
0.0 | 0 | on a new
0.0 | 0 | but would be
0.0 | 0 | way to select
0.0 | 0 | be available to
0.0 | 0 | it would work
0.0 | 0 | windows mobile phones
0.0 | 0 | way for developers
0.0 | 0 | to create applications
0.0 | 0 | create applications that
0.0 | 0 | a new feature
0.0 | 0 | the contact class
0.0 | 0 | from the contact
0.0 | 0 | made available to
0.0 | 0 | give you a
0.0 | 0 | NOT_the NOT_option NOT_to
0.0 | 0 | is also not
0.0 | 0 | the same functionality
0.0 | 0 | can add an
0.0 | 0 | but it only
0.0 | 0 | the amount of
0.0 | 0 | amount of effort
0.0 | 0 | return to the
0.0 | 0 | and change the
0.0 | 0 | to fix it
0.0 | 0 | file type association
0.0 | 0 | making it possible
0.0 | 0 | can be made
0.0 | 0 | be made available
0.0 | 0 | i would suggest
0.0 | 0 | we can do
0.0 | 0 | can do with
0.0 | 0 | this must be
0.0 | 0 | a native c
0.0 | 0 | so we are
0.0 | 0 | a transparent background
0.0 | 0 | background in the
0.0 | 0 | or the app
0.0 | 0 | application so that
0.0 | 0 | in the browser
0.0 | 0 | and do not
0.0 | 0 | be extended to
0.0 | 0 | of us who
0.0 | 0 | box in the
0.0 | 0 | to allow developers
0.0 | 0 | please leave your
0.0 | 0 | information to the
0.0 | 0 | to ask for
0.0 | 0 | user might want
0.0 | 0 | going to ask
0.0 | 0 | time i want
0.0 | 0 | this feature will
0.0 | 0 | to opt out
0.0 | 0 | within our apps
0.0 | 0 | apps that run
0.0 | 0 | we can trigger
0.0 | 0 | run in background
0.0 | 0 | order to support
0.0 | 0 | NOT_property NOT_or NOT_method
0.0 | 0 | toolkit to get
0.0 | 0 | integrated with the
0.0 | 0 | to the platform
0.0 | 0 | in their application
0.0 | 0 | can open the
0.0 | 0 | it shows the
0.0 | 0 | allow applications to
0.0 | 0 | to the application
0.0 | 0 | on all the
0.0 | 0 | where i can
0.0 | 0 | extend the api
0.0 | 0 | to the hardware
0.0 | 0 | a business app
0.0 | 0 | on mobile devices
0.0 | 0 | this case an
0.0 | 0 | are in the
0.0 | 0 | we can use
0.0 | 0 | think this should
0.0 | 0 | but i guess
0.0 | 0 | access to that
0.0 | 0 | since i can
0.0 | 0 | NOT_to NOT_the NOT_user
0.0 | 0 | like apple does
0.0 | 0 | adding an image
0.0 | 0 | may wish to
0.0 | 0 | as opposed to
0.0 | 0 | apps on their
0.0 | 0 | it must be
0.0 | 0 | phone is locked
0.0 | 0 | it's very usefull
0.0 | 0 | has to be
0.0 | 0 | this would also
0.0 | 0 | to the song
0.0 | 0 | of the device
0.0 | 0 | to copy a
0.0 | 0 | be possible on
0.0 | 0 | from ios and
0.0 | 0 | need to open
0.0 | 0 | by adding a
0.0 | 0 | word displays documents
0.0 | 0 | displays documents terribly
0.0 | 0 | pinch and zoom
0.0 | 0 | feedback to the
0.0 | 0 | to the user
0.0 | 0 | posts in the
0.0 | 0 | add a feature
0.0 | 0 | to fix this
0.0 | 0 | i dont like
0.0 | 0 | an app can
0.0 | 0 | the concept of
0.0 | 0 | we could make
0.0 | 0 | depend on a
0.0 | 0 | were to be
0.0 | 0 | with any other
0.0 | 0 | to make it
0.0 | 0 | that instead of
0.0 | 0 | open up the
0.0 | 0 | way of accessing
